"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"opinion-dynamics.nlogo"
"MediaShockANDCorruption"
"07/17/2025 15:39:05:221 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","media-shock?","corruption-active?","opinion-drift?","[step]","avg-trust","avg-surveillance","avg-inclusion","avg-net-density","links-formed-this-tick","links-broken-this-tick","count turtles with [opinion-trust < 0.3]","count turtles with [count link-neighbors = 0]"
"4","true","true","false","142","0","0.4957324404287686","0.5099750146866285","7.41764705882353","0","0","1020","0"
"5","true","true","false","127","0","0.47567139084958593","0.47715501461079624","7.568627450980392","0","0","1020","0"
"2","true","true","false","145","0","0.4923409021432138","0.48382962990118483","7.46078431372549","0","0","1020","0"
"1","true","true","false","88","0","0.45996615328822904","0.4877183463836212","7.3431372549019605","0","0","1020","0"
"3","true","true","false","134","0","0.43514610704779755","0.48355051256128495","7.484313725490196","0","0","1020","0"
"4","true","true","false","143","0","0.49581693793912185","0.5099915271571459","7.41764705882353","0","0","1020","0"
"5","true","true","false","128","0","0.4757004360241281","0.47706280846633287","7.568627450980392","0","0","1020","0"
"2","true","true","false","146","0","0.49232885805110727","0.4838766117768347","7.46078431372549","0","0","1020","0"
"3","true","true","false","135","0","0.43449229534513967","0.48344363647540695","7.484313725490196","0","0","1020","0"
"4","true","true","false","144","0","0.4957744271256885","0.5099830608818354","7.41764705882353","0","0","1020","0"
"1","true","true","false","89","0","0.45992880329514296","0.4873618149480811","7.3431372549019605","0","0","1020","0"
"5","true","true","false","129","0","0.47570836463854327","0.47697212220154633","7.568627450980392","0","0","1020","0"
"2","true","true","false","147","0","0.4923030708777484","0.48396478375042806","7.46078431372549","0","0","1020","0"
"4","true","true","false","145","0","0.495785532260769","0.5099533520070684","7.41764705882353","0","0","1020","0"
"3","true","true","false","136","0","0.4345148801906612","0.4834779207086333","7.484313725490196","0","0","1020","0"
"5","true","true","false","130","0","0.47572921786226574","0.4768297827569308","7.568627450980392","0","0","1020","0"
"1","true","true","false","90","0","0.46013623488663197","0.4873319687369539","7.3431372549019605","0","0","1020","0"
"4","true","true","false","146","0","0.49568520464840754","0.509967792704725","7.41764705882353","0","0","1020","0"
"2","true","true","false","148","0","0.4923793491444196","0.48383482267126027","7.46078431372549","0","0","1020","0"
"3","true","true","false","137","0","0.4349371066002269","0.48343002455028383","7.484313725490196","0","0","1020","0"
"5","true","true","false","131","0","0.4757291905026536","0.47680773609636296","7.568627450980392","0","0","1020","0"
"4","true","true","false","147","0","0.4957118497319606","0.5099287402450554","7.41764705882353","0","0","1020","0"
"1","true","true","false","91","0","0.4602812177381768","0.4871394601171959","7.3431372549019605","0","0","1020","0"
"3","true","true","false","138","0","0.43477976374452143","0.4833463029498603","7.484313725490196","0","0","1020","0"
"2","true","true","false","149","0","0.492386318716031","0.483867269712328","7.46078431372549","0","0","1020","0"
"5","true","true","false","132","0","0.4757585259903013","0.4768133309076441","7.568627450980392","0","0","1020","0"
"4","true","true","false","148","0","0.4956531397715643","0.5099132766009947","7.41764705882353","0","0","1020","0"
"3","true","true","false","139","0","0.43399656175885165","0.48337857035559156","7.484313725490196","0","0","1020","0"
"1","true","true","false","92","0","0.4601586586727246","0.48654112176923264","7.3431372549019605","0","0","1020","0"
"2","true","true","false","150","0","0.49237161750286834","0.4838304981973629","7.46078431372549","0","0","1020","0"
"5","true","true","false","133","0","0.4757779262073537","0.47679421202068706","7.568627450980392","0","0","1020","0"
"4","true","true","false","149","0","0.4956910085784133","0.5098736619632503","7.41764705882353","0","0","1020","0"
"3","true","true","false","140","0","0.43412186892020055","0.4832199819744062","7.484313725490196","0","0","1020","0"
"1","true","true","false","93","0","0.4602124194532529","0.4862383274714002","7.3431372549019605","0","0","1020","0"
"2","true","true","false","151","0","0.4923538015401836","0.4838327991984605","7.46078431372549","0","0","1020","0"
"5","true","true","false","134","0","0.4757624059908948","0.4767760390222376","7.568627450980392","0","0","1020","0"
"4","true","true","false","150","0","0.49575710572826237","0.5098553913516987","7.41764705882353","0","0","1020","0"
"3","true","true","false","141","0","0.43336252820624355","0.4831002872343527","7.484313725490196","0","0","1020","0"
"1","true","true","false","94","0","0.4599642106340527","0.4857316804298001","7.3431372549019605","0","0","1020","0"
"2","true","true","false","152","0","0.49236879583769483","0.4837716431371531","7.46078431372549","0","0","1020","0"
"3","true","true","false","142","0","0.4325766291370829","0.48318558185128824","7.484313725490196","0","0","1020","0"
"4","true","true","false","151","0","0.4957680264564262","0.509830972473848","7.41764705882353","0","0","1020","0"
"5","true","true","false","135","0","0.47575039403306774","0.47675566807912884","7.568627450980392","0","0","1020","0"
"3","true","true","false","143","0","0.43202758550157505","0.4832789519824419","7.484313725490196","0","0","1020","0"
"4","true","true","false","152","0","0.495791048971665","0.509841989425403","7.41764705882353","0","0","1020","0"
"1","true","true","false","95","0","0.45971071449891815","0.48591997376584756","7.3431372549019605","0","0","1020","0"
"2","true","true","false","153","0","0.4923826395447868","0.48381246604888917","7.46078431372549","0","0","1020","0"
"5","true","true","false","136","0","0.47577871085645485","0.47668662989408184","7.568627450980392","0","0","1020","0"
"3","true","true","false","144","0","0.431484447959698","0.48332109047616284","7.484313725490196","0","0","1020","0"
"2","true","true","false","154","0","0.49240255134137717","0.48377855956278026","7.46078431372549","0","0","1020","0"
"5","true","true","false","137","0","0.4757367465054452","0.4765791754370801","7.568627450980392","0","0","1020","0"
"4","true","true","false","153","0","0.4957499455779425","0.5098470648306546","7.41764705882353","0","0","1020","0"
"1","true","true","false","96","0","0.45933533222961204","0.48606757397962885","7.3431372549019605","0","0","1020","0"
"3","true","true","false","145","0","0.43087854944689863","0.4833098941828542","7.484313725490196","0","0","1020","0"
"2","true","true","false","155","0","0.49238759566423956","0.48377774667833223","7.46078431372549","0","0","1020","0"
"5","true","true","false","138","0","0.47573440003008716","0.4765234988523634","7.568627450980392","0","0","1020","0"
"4","true","true","false","154","0","0.4957067154831636","0.509843823338896","7.41764705882353","0","0","1020","0"
"1","true","true","false","97","0","0.45913412286717253","0.48575941332887346","7.3431372549019605","0","0","1020","0"
"3","true","true","false","146","0","0.4304430555619433","0.48332872310492464","7.484313725490196","0","0","1020","0"
"4","true","true","false","155","0","0.4956552564596182","0.5098113299838127","7.41764705882353","0","0","1020","0"
"5","true","true","false","139","0","0.4757444312100818","0.47651858226218663","7.568627450980392","0","0","1020","0"
"2","true","true","false","156","0","0.4923683650647951","0.48371692150882795","7.46078431372549","0","0","1020","0"
"1","true","true","false","98","0","0.4582950576585128","0.48626667865725637","7.3431372549019605","0","0","1020","0"
"3","true","true","false","147","0","0.42992638146927137","0.48329242296199626","7.484313725490196","0","0","1020","0"
"5","true","true","false","140","0","0.4757372158661072","0.4765448353726049","7.568627450980392","0","0","1020","0"
"4","true","true","false","156","0","0.4956427808618899","0.5097615361068432","7.41764705882353","0","0","1020","0"
"2","true","true","false","157","0","0.49234331933446357","0.48379035408762","7.46078431372549","0","0","1020","0"
"1","true","true","false","99","0","0.4583002493625286","0.4863391180169114","7.3431372549019605","0","0","1020","0"
"3","true","true","false","148","0","0.42972147095889607","0.48335631848648586","7.484313725490196","0","0","1020","0"
"4","true","true","false","157","0","0.49557928232472287","0.5097662821826603","7.41764705882353","0","0","1020","0"
"5","true","true","false","141","0","0.4757521827195856","0.47656952310897727","7.568627450980392","0","0","1020","0"
"2","true","true","false","158","0","0.4923093642264298","0.48378482474853346","7.46078431372549","0","0","1020","0"
"1","true","true","false","100","0","0.45836343871081353","0.48609777736039317","7.3431372549019605","0","0","1020","0"
"3","true","true","false","149","0","0.42958044054656097","0.4833812770502626","7.484313725490196","0","0","1020","0"
"4","true","true","false","158","0","0.4955807816830535","0.509751391793159","7.41764705882353","0","0","1020","0"
"5","true","true","false","142","0","0.475779721112558","0.4766829126929367","7.568627450980392","0","0","1020","0"
"2","true","true","false","159","0","0.4923658511577941","0.4838476616558198","7.46078431372549","0","0","1020","0"
"1","true","true","false","101","0","0.45809057041495027","0.4864310474416871","7.3431372549019605","0","0","1020","0"
"4","true","true","false","159","0","0.49564046139669404","0.5097562459690406","7.41764705882353","0","0","1020","0"
"3","true","true","false","150","0","0.42955387342049123","0.48331805002051587","7.484313725490196","0","0","1020","0"
"5","true","true","false","143","0","0.4757449159061076","0.47663512642557565","7.568627450980392","0","0","1020","0"
"2","true","true","false","160","0","0.4923660222744327","0.48387726195463565","7.46078431372549","0","0","1020","0"
"4","true","true","false","160","0","0.49555645526072467","0.5097682766318136","7.41764705882353","0","0","1020","0"
"5","true","true","false","144","0","0.4757767270462656","0.47675075618171053","7.568627450980392","0","0","1020","0"
"1","true","true","false","102","0","0.4582789901164946","0.48650958950393003","7.3431372549019605","0","0","1020","0"
"3","true","true","false","151","0","0.42973005751346954","0.4832544352291451","7.484313725490196","0","0","1020","0"
"2","true","true","false","161","0","0.4923506292184172","0.4838846821949303","7.46078431372549","0","0","1020","0"
"5","true","true","false","145","0","0.4757569354476696","0.4765981715827851","7.568627450980392","0","0","1020","0"
"4","true","true","false","161","0","0.49551988394525043","0.5097383354381952","7.41764705882353","0","0","1020","0"
"3","true","true","false","152","0","0.4292459413531271","0.4831482364760361","7.484313725490196","0","0","1020","0"
"2","true","true","false","162","0","0.49235872936217395","0.483843067662458","7.46078431372549","0","0","1020","0"
"5","true","true","false","146","0","0.47579637195664115","0.4765007654239601","7.568627450980392","0","0","1020","0"
"3","true","true","false","153","0","0.4282458404824384","0.48319577943990477","7.484313725490196","0","0","1020","0"
"2","true","true","false","163","0","0.49234040683608643","0.48376369401108577","7.46078431372549","0","0","1020","0"
"4","true","true","false","162","0","0.4955606632993271","0.5097121987470963","7.41764705882353","0","0","1020","0"
"1","true","true","false","103","0","0.4576412741706263","0.485566836898054","7.3431372549019605","0","0","1020","0"
"5","true","true","false","147","0","0.47582161079565394","0.4764169770630423","7.568627450980392","0","0","1020","0"
"4","true","true","false","163","0","0.49553029507947316","0.5097066559021366","7.41764705882353","0","0","1020","0"
"2","true","true","false","164","0","0.4923260280784386","0.48373168362609364","7.46078431372549","0","0","1020","0"
"3","true","true","false","154","0","0.42852607267259557","0.48313151830733414","7.484313725490196","0","0","1020","0"
"5","true","true","false","148","0","0.4758650584128647","0.4763617116277239","7.568627450980392","0","0","1020","0"
"4","true","true","false","164","0","0.49552136549167797","0.5097043731070823","7.41764705882353","0","0","1020","0"
